SO2,NO,NOx,NO2,CO,O3,THC,CH4,NMHC,PM10,PM2.5,WS,WD,AT,RH 
2,8.6,37.1,28.5,0.73,19.2,2.4,1.9,0.5,48,25,0.8,55,29.1,77.8
2.1,7.7,33.2,25.5,0.82,23.2,2.4,2,0.4,48,23,0.8,64.7,29.6,75.4
1.7,3.9,25.9,22,0.74,29.3,2.4,2,0.4,36,24,0.5,68.9,29.7,73.6
1.3,3.8,27.1,23.3,0.81,19.5,2.4,2.1,0.3,39,18,0.5,62.8,29.2,75.1
0.9,4.7,26.7,22.1,0.82,11.9,2.4,2.1,0.3,36,22,0.3,49.3,28.5,77.9
1.1,5.4,22.8,17.4,0.66,11.6,2.4,2,0.3,34,18,0.5,48.3,27.9,78.2
1.1,4.7,23.6,19,0.68,9.2,2.3,2,0.3,36,14,0.5,68.1,27.6,76.9
1,2.4,16.4,13.9,0.52,12,2.4,2,0.4,38,14,0.4,51.2,27.1,78.6
0.8,2,12.4,10.4,0.48,13.5,2.3,2,0.2,30,15,0.3,65.3,26.6,80
0.6,1.3,8.8,7.5,0.39,15.2,2.2,2.1,0.1,27,10,0.4,66.4,26.2,80.6
0.6,1.5,9,7.5,0.43,13.9,2.2,2,0.2,33,18,0.2,183.8,26.3,81
0.8,1.9,11.4,9.6,0.41,10.7,2.4,2.2,0.2,31,12,0.4,69.6,25.9,83
0.7,1.1,8.8,7.7,0.37,10.4,2.2,2.2,0.1,27,8,0.5,48.2,25.6,82.2
0.7,5,17.2,12.2,0.45,7.4,2,1.9,0.1,32,6,0.3,154.6,25.7,79.6
0.9,10.2,22.4,12.2,0.85,12.6,2.4,2.2,0.2,26,14,0.3,196.3,26.6,77.8
1.4,12,23.2,11.2,0.73,13.8,2.2,2.1,0.2,38,17,0.7,214.4,27.8,71.1
2.6,10.8,23.8,13.1,0.68,20.1,2.3,2,0.3,36,10,0.7,212.1,29.5,62.7
2.3,9.5,22.1,12.6,0.58,30.8,2.6,2,0.5,36,14,1,207.4,31,56.7
1.5,5.3,17.1,11.8,0.5,45.4,2.1,2,0.2,30,18,1.2,206.1,32.2,51.8
1.5,8.7,23.3,14.6,0.58,50.4,2.1,1.9,0.1,34,8,1.3,209.7,33.6,46.4
2.6,2.9,16.4,13.5,0.62,70.1,2.2,2,0.2,34,21,1.3,270.1,34,52.3
6.3,2,17,15,0.74,78.5,2.2,2,0.2,64,31,1.2,299.1,33.1,61.3
5.1,2.6,18,15.4,0.74,81.5,2.2,2,0.3,69,35,1,289.5,33.8,58.1
4.4,2.1,18,15.9,0.74,81.4,2.2,2,0.3,68,33,0.9,327.2,33.2,60
6.1,1.9,19.6,17.7,0.7,68.3,2.4,2,0.5,56,35,1.2,297.5,32.7,61
3.6,7.4,28.4,20.9,0.86,47.3,2.3,1.9,0.4,47,25,1.5,204.2,30.2,69.2
1.7,5.8,33.5,27.8,1.08,34.6,2.2,2,0.2,39,28,0.5,152.8,28.4,82.4
1.6,6.6,30.9,24.3,0.99,27.6,2.3,2.1,0.3,50,30,0.4,165.7,28.7,78.3
1.3,10.6,34.2,23.6,1.04,20.2,2.4,2.2,0.2,44,24,0.8,188.4,28.6,75.7
1.1,8.5,30,21.5,1.05,19.4,2.4,2.2,0.2,45,27,0.6,179.3,28.3,78.2
1,3.4,17.3,13.9,0.64,21.7,2.4,2.3,0.1,43,23,0.5,62.6,27.3,83.1
0.8,3.7,18.3,14.6,0.71,18.5,2.3,2.2,0.1,44,20,0.4,148.5,27.1,83.2
0.9,3.3,15.4,12.1,0.57,19,2.2,2.1,0.1,43,19,0.6,211.2,27,82.8
0.8,2.5,13.7,11.3,0.62,18.8,2.2,2.1,0.1,47,21,0.3,171.4,26.8,83.7
0.8,1.2,7.9,6.7,0.45,20.7,2.2,2.1,0.1,45,25,0.3,66.2,26.6,84.5
0.9,1,6.9,6,0.43,18.8,2.1,2,0.1,45,26,0.4,48.3,26.5,84.7
0.7,0.9,6.3,5.4,0.46,16.7,2.1,2,0.1,47,21,0.3,49.4,26.4,84.3
0.7,1.9,10.8,8.9,0.44,12.4,2.1,2,0.1,44,24,0.5,42,26.2,81.9
0.6,3.6,11.4,7.7,0.52,15,2.2,2.1,0.1,40,20,0.5,54.9,27,76.8
0.8,5.7,13.4,7.7,0.58,19.3,2.2,2,0.1,40,23,0.5,73.8,28.4,69.1
0.8,5.5,17.3,11.8,0.61,27.6,2.2,2,0.2,32,19,0.6,149.4,29.2,66.9
0.9,5.9,18.8,12.9,0.7,35.6,2.2,2,0.1,42,18,0.8,191.6,30,65.9
1.1,3.9,17.4,13.5,0.67,49.2,2.2,2,0.2,41,23,0.9,197.8,30.4,64.3
1.2,4.6,20.2,15.5,0.73,51.6,2.2,2.1,0.2,53,29,0.9,203.7,30.8,64.6
2.1,4,18.6,14.6,0.62,62.1,2.1,2,0.1,52,29,1.4,203.4,31.4,65.4
3.4,2.4,14.4,12,0.62,64.8,2.1,2,0.1,57,30,0.7,299.2,31.7,64.5
2.3,1.3,12.1,10.8,0.6,72.6,2.1,2,0.1,56,39,0.7,304.1,31.8,64.5
2.2,1.2,12.5,11.3,0.6,71.6,2.1,2,0.1,64,38,0.8,294.9,31.4,66.7
2.1,2.4,17.8,15.4,0.64,62.1,2.1,2,0.2,62,35,0.8,316.3,31.1,66.9
2.1,1.5,15.5,14.1,0.69,61.2,2.1,2,0.1,59,39,0.3,14.3,30.9,66.5
4.1,1.4,18.9,17.4,0.74,52.3,2.2,2,0.2,63,40,0.3,309.1,30.1,69
6.3,1.8,25,23.2,0.91,34.1,2.3,2,0.2,58,37,0.3,287.3,29.3,71.5
3.9,8.9,27.9,19,0.78,17.6,2.3,2.1,0.2,43,16,0.8,194.5,28.5,80.5
3,9.7,35.3,25.6,1,11,2.4,2.2,0.3,50,29,0.3,120.8,28.2,81.4
3.2,7.7,33.2,25.5,1.1,9.7,2.4,2.2,0.3,50,34,0.2,161.3,28,81.4
3.6,3.5,20.6,17.1,0.79,15.2,2.3,2.1,0.2,54,40,0.3,49.4,27.6,81.6
4.9,1.4,16.5,15.1,0.7,18.7,2.2,2.1,0.1,57,39,0.2,60.1,27.8,79.9
4.8,1.3,14.9,13.6,0.75,17.8,2.3,2.1,0.2,61,40,0.2,60.6,27.7,80.9
3.6,1.3,15.4,14.1,0.69,16,2.5,2.3,0.2,57,40,0.4,112.3,27.4,84
1.7,1,8.7,7.7,0.57,18.8,2.5,2.4,0.1,56,46,0.2,80.8,27.1,85
0.5,1.2,8,6.9,0.47,16.3,2.3,2.2,0.1,51,36,0.4,52.5,26.8,84
0.6,1.9,14.4,12.4,0.52,12.6,2.2,2.1,0.2,55,30,0.3,69.6,26.8,83.1
0.6,5.8,19.4,13.5,0.7,16.5,2.3,2,0.2,49,33,0.5,78.7,27.3,77.7
1.2,9.4,26.6,17.2,0.97,20.8,2.3,2,0.3,53,28,0.7,75,28.7,72.3
1.5,7.3,28.1,20.9,0.91,37.4,2.4,2,0.4,54,35,0.6,21.6,30.6,65.5
1.6,3.6,20.3,16.6,0.77,57.2,2.4,2,0.3,61,41,0.6,350.1,31.7,61.1
1.1,3.2,17.1,13.9,0.61,63.7,2.2,2,0.2,59,29,0.8,8.2,32.6,57.2
1.4,2.6,21,18.5,0.66,77.3,2.5,2,0.5,59,38,0.8,277.9,33,57
3.3,2.2,19.6,17.4,0.69,81.4,2.2,2,0.2,70,35,0.9,285,32.9,58.9
7.2,2.9,22.8,20,0.72,67.5,2.7,2,0.7,62,39,0.9,302.5,32.6,58.3
3,3.4,19.1,15.7,0.53,65.1,2.7,2,0.6,56,30,1,254.9,32.9,56.6
2.6,7.3,30.7,23.4,0.64,58.4,2.5,2,0.5,59,28,1.1,203.8,32.9,57.4
2.4,8.5,34.3,25.8,0.78,52.6,2.6,2,0.6,69,35,1.2,193.7,33,58.4
3,5.6,30,24.4,0.99,43.9,2.5,2,0.5,63,29,0.6,247.4,32.6,60.2
4.1,8.2,37.8,29.6,1.17,36.1,2.6,2,0.6,71,35,0.6,203.1,31.8,62.7
1.9,14.5,52,37.5,1.3,27.7,2.7,2.2,0.5,81,42,0.7,185.9,31.2,64.8
1.7,4.1,28.8,24.7,0.97,29.8,2.7,2.3,0.4,69,36,0.3,74.1,30.3,70
1,6.6,31.2,24.6,0.87,26.4,2.5,2.1,0.3,58,44,0.3,72.3,29.4,75.1
1.2,2.4,22.9,20.6,0.82,21.8,2.5,2.2,0.3,59,39,0.3,81.1,29,77.3
1.2,4,23.2,19.2,0.78,20,2.6,2.2,0.4,55,35,0.6,181.6,28.5,79.7
0.7,2.9,15.5,12.6,0.66,21.9,2.3,2.2,0.2,59,40,0.5,187.5,28.2,81.4
0.7,1.4,11.8,10.4,0.54,23.5,2.3,2.1,0.1,57,39,0.4,183.8,28.2,81.1
1.4,1.2,11.4,10.2,0.47,24.7,2.3,2.1,0.1,53,33,0.6,188.2,28.5,79.6
1.7,1.3,10.1,8.9,0.46,26.1,2.3,2.1,0.1,63,33,0.5,176.8,28.5,80.3
1.5,1.5,11.3,9.7,0.48,20.6,2.8,2.2,0.6,66,34,0.5,191.8,28.3,81.5
1.3,2.6,16,13.4,0.6,13.6,2.5,2.3,0.2,56,35,0.2,120.2,28,82.9
1.4,6.4,19.9,13.5,0.66,24.3,2.3,2.1,0.2,56,36,0.5,48.6,28.7,76.8
1.3,16,36.5,20.5,1.28,21.8,2.6,2.2,0.3,61,36,0.7,179.7,29.8,72.6
2.2,12.6,35.2,22.6,1.11,35.2,2.6,2.2,0.4,74,38,0.8,194.5,31.2,66.8
2.3,5.9,26.3,20.4,0.79,64,2.6,2.1,0.4,69,39,0.8,201.6,32.7,60
2.2,2.4,19.7,17.3,0.83,108,2.7,2,0.7,76,45,0.7,330.4,34,56.9
2.6,1.9,22,20.1,0.86,127.2,2.5,2.1,0.5,81,51,0.9,288.1,35.1,55.6
5.3,1.6,22.1,20.6,1.07,123,2.6,2.1,0.5,103,54,0.9,297,34.8,59.9
9.5,1.8,27.1,25.3,1,116.2,2.7,2.2,0.5,99,61,1.1,300.7,34.2,62
7.6,2.6,24.6,22,0.77,95.7,3,2.2,0.8,111,53,1.1,293.2,34.3,56.4
5.7,2.5,25.7,23.2,0.65,80.3,3.1,2.2,0.9,78,40,0.9,304.3,34.5,55.3
8.3,3.1,32.4,29.3,0.79,69.1,3.8,2.1,1.7,78,41,1.1,296.3,34,58.7
5.7,2,30.2,28.2,0.98,80.1,2.7,2,0.6,81,45,0.6,329.5,33.7,57.9
6.9,3.4,44.7,41.3,1.08,43.9,3.3,2.1,1.2,77,44,0.4,282.7,32.7,64
5.6,6.3,43.4,37.2,1.04,34.9,2.9,2.1,0.8,99,45,0.5,206.7,31.5,70.2
4.6,2.4,30.4,28,0.96,31.2,2.6,2.1,0.5,82,40,0.2,254.9,31,71.9
5,1.9,28.7,26.8,0.91,25.8,2.8,2.2,0.6,70,37,0.3,317.3,30.6,73.1
3.8,2.8,23.8,20.9,0.72,21.6,2.5,2.1,0.4,66,35,0.4,234,29.9,74.3
3.5,3.3,23.4,20.1,0.85,28.6,2.7,2.3,0.3,72,37,0.5,184.7,29.5,76
5.5,1.7,15.5,13.7,0.61,30,2.6,2.3,0.3,67,40,0.4,206.7,29.5,77.2
4.8,1.4,12.3,10.9,0.43,26.5,2.2,2.1,0.1,68,36,0.4,186.6,29.2,78.1
3.3,1.7,14.2,12.6,0.56,21.2,2.5,2.3,0.2,73,38,0.4,167.3,29.1,79.3
1.4,1.2,11.2,10,0.52,18.1,2.4,2.3,0.1,69,40,0.3,60.9,28.6,82.2
1,0.9,9,8.1,0.37,17.9,2.2,2.1,0.1,49,30,0.4,61.1,28.5,78.7
0.7,1.7,12.2,10.5,0.35,17.5,2.2,2.1,0.1,35,17,0.4,52.3,28.5,74.6
0.5,6.5,19.7,13.2,0.57,18.1,2.2,2.1,0.1,34,18,0.4,72,29.4,70.5
0.9,23.5,44.6,21.1,1.34,17.5,2.1,1.9,0.3,34,21,0.8,173.7,31.3,61.5
1.2,16.5,32.7,16.1,0.86,26.3,2.2,1.9,0.3,34,16,1,190.2,32.1,58.6
1.3,8.8,25.5,16.7,0.47,38.3,2.5,2,0.5,39,16,1,213.9,32.8,56.2
1.3,3.9,12.2,8.2,0.37,45.5,2.1,1.9,0.2,38,15,0.9,203.9,33.9,51.1
1.2,5.3,18.5,13.2,0.47,52.1,2.4,2,0.5,37,18,0.9,211.1,34.4,49.7
1.5,3.1,17.4,14.3,0.45,60.7,2.3,1.9,0.3,40,16,0.7,288.8,34.8,51.6
2,2.6,18.8,16.3,0.48,80.2,2.5,2,0.5,56,24,1.2,299.8,34.6,55.7
1.8,2.6,20.8,18.2,0.55,80.4,2.8,2,0.8,76,34,1,315.6,34.4,56.6
1.9,2.5,17.6,15.1,0.46,80.1,2.3,1.9,0.3,51,29,0.8,358.1,35.1,53.1
1.6,2.3,20.9,18.6,0.55,77.1,2.2,2,0.2,59,41,0.7,316.9,34.7,53
1.6,4.3,26.9,22.7,0.83,59.2,2.3,1.9,0.3,65,35,0.9,312.4,33.8,53.7
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2.5,6.2,30,23.9,0.86,44.4,2.4,2,0.3,54,27,1.2,187.6,31.6,65.2
1.3,5.3,24.8,19.5,0.75,45.1,2.2,2,0.2,44,26,1.6,184.1,30.2,72.1
1.1,7.7,28.9,21.1,0.75,31.3,2.1,1.9,0.1,37,25,0.9,185.7,30.4,65.6
1,5.3,22.8,17.5,0.64,29.9,2.1,2,0.2,32,15,0.8,184.5,30.2,63.3
2.1,2,15.2,13.2,0.47,28,2.4,2.1,0.3,26,14,0.5,205.3,29.7,66.6
1.2,2,12.1,10.1,0.67,25.5,2.2,2.1,0.1,28,16,0.7,195.1,29,72.4
0.8,0.7,7.9,7.2,0.42,31.2,2.1,2.1,0.1,32,19,0.6,40.7,28.8,73.2
1.3,0.7,7.6,6.8,0.41,27.2,2.1,2,0.1,38,24,0.3,84,28.8,73.3
1.6,1.2,9.7,8.6,0.43,19.2,2.7,2.3,0.4,35,19,0.3,199.8,28.5,75.9
1.5,1.2,10.6,9.4,0.67,17.7,2.3,2.2,0.1,28,17,0.2,74.3,28.2,75.9
1.6,2.4,16.1,13.7,0.49,15.2,2.5,2.2,0.3,35,19,0.2,176.5,28.1,75.4
1.5,14.3,31.7,17.4,0.74,15.5,2.5,2.3,0.3,31,22,0.7,195.1,28.5,74.1
2.9,11.6,29.3,17.8,0.99,18,2.6,2.3,0.3,38,23,0.4,267.8,30.3,67.2
2.8,18.5,40.1,21.6,1.02,21.5,2.6,2.2,0.4,43,24,0.6,211.6,32.2,58.7
2.5,6.5,25.4,18.9,0.65,42.5,2.6,2.1,0.5,42,19,0.7,271.1,32.9,53.2
2.5,3.9,22.8,18.9,0.57,57.3,2.9,2,0.8,43,21,0.6,302.8,33.7,52.6
2.9,3.3,22,18.8,0.58,67.1,2.9,2,0.9,57,23,1,283.4,33.6,57.3
2.1,2.2,16.4,14.2,0.77,72.3,2.3,2,0.3,48,27,0.9,333.7,34.1,55.9
2.1,2.5,16.2,13.7,0.5,60.9,2.2,2,0.2,40,24,1,342.1,33.9,54.8
1.7,3.6,16.8,13.2,0.48,47.8,2.1,1.9,0.2,38,24,1.1,319.5,34.1,52.2
1.6,4.3,16.2,11.9,0.4,41.6,2.1,1.9,0.2,31,12,1.2,345.4,33.9,52
1.7,4,18.5,14.5,0.48,37.4,2.1,1.9,0.3,32,16,0.8,359.7,32.8,58.1
2.1,4.5,22.4,17.9,0.72,33.6,2.8,1.9,0.8,33,11,0.7,301.7,32.7,61.3
3.9,6,24.9,18.9,0.67,18.2,3.3,1.9,1.4,35,14,0.7,306.3,31.4,70.2
3.4,15.6,33.1,17.6,0.92,14.6,2.6,2,0.6,37,13,0.5,200.2,30.5,77.5
3.5,19.2,36.8,17.6,0.89,8,2.6,2,0.6,44,15,1.1,198.8,29.9,78.8
3.9,15,32.5,17.5,1.01,15.3,2.3,2.1,0.2,45,22,1.9,200.9,29.7,76.7
2.8,3.9,15.7,11.8,0.91,34.1,2.3,2.1,0.2,40,22,1.7,201.2,29.4,74.9
2.3,3.1,14.9,11.7,0.74,32.5,2.3,2.1,0.2,35,17,1.1,189.3,29,75.8
1.6,2.1,12.6,10.5,0.49,31.7,2.2,2,0.1,37,15,0.7,181.5,28.7,77.4
1.7,2.3,12.4,10.1,0.58,29.3,2.2,2.1,0.1,30,19,1,198.8,28.4,77.5
1.8,1.7,10.4,8.7,0.38,28.4,2.3,2.2,0.1,35,19,0.7,202,28.3,77.1
1.4,1.4,9,7.6,0.34,27.5,2.2,2.1,0.1,28,18,0.8,176.8,28.2,77.6
1.1,1.7,8.9,7.2,0.34,25.7,2.1,2,0.1,30,12,0.7,170.6,28,76.9
0.9,4.3,17.1,12.8,0.41,23.5,2.1,2,0.1,32,9,0.7,168.6,28,76.9
0.9,8.2,24.5,16.2,0.7,22.8,2.1,2,0.1,25,11,0.6,177.6,28.3,74.9
1,13.5,31.2,17.8,1.04,23,2.3,2,0.3,32,17,0.6,182.7,29.6,70
1.6,14.1,32.5,18.5,0.86,27.4,2.3,2,0.3,39,18,0.9,193.3,30,68.5
1.4,6.7,21.8,15.2,0.53,35.5,2.3,1.9,0.4,35,20,0.5,186.6,30.4,66.4
-,-,-,-,0.47,36.8,2.3,1.9,0.5,36,16,0.6,283.9,31.8,62.1
2.4,5.2,21.7,16.5,0.51,-,2.6,1.8,0.7,38,24,0.6,260.3,32.6,57.4
1.9,1.9,15.7,13.9,0.46,57.6,2.4,1.9,0.5,47,22,0.6,320,33.1,56.1
1.3,2.6,18.8,16.2,0.49,46.6,2.6,2,0.6,43,21,0.9,310.3,32.3,61.2
1.3,5.2,23,17.8,0.46,36.8,2.2,1.9,0.3,44,19,0.9,325.5,32.3,60.7
1.4,3.7,19.4,15.8,0.43,34.3,2.2,1.9,0.3,40,12,0.8,20.6,31.9,60.9
1.4,6,21.3,15.3,0.41,29.9,2.1,1.9,0.2,41,14,0.9,6.8,32,58.6
1.2,6.1,21.3,15.1,0.51,15.4,2.2,1.9,0.3,36,12,0.7,19.1,31,62.5
1.2,5.5,23.3,17.8,0.7,14.4,2.2,2,0.3,32,12,0.6,23.9,30.4,64.5
1.4,7.8,27.1,19.3,0.76,12.6,2.4,2,0.3,27,16,0.4,31.8,30,67.6
1.3,30.7,53.5,22.8,1.25,7.5,2.6,2.2,0.4,37,15,0.8,176.3,28.9,76.1
1.4,28.2,48.2,20,1.03,6.1,2.5,2.2,0.3,39,14,1,186,28.6,77.5
1.5,18.7,37,18.2,0.88,7,2.5,2.2,0.3,37,17,0.9,187.1,28.5,77.6
1.2,7.1,21.7,14.6,0.64,10.9,2.2,2,0.2,33,17,1.1,184.8,28,79.4
1.4,4.2,16.7,12.5,0.55,12.8,2.1,2,0.1,36,14,0.9,177.5,27.9,79.1
1.4,2.4,11.8,9.5,0.4,15.9,2,2,0.1,38,18,0.8,160.3,28,78.3
1.5,3,12.2,9.2,0.34,17.2,2,1.9,0.1,36,17,0.8,167.2,27.9,78.6
1.1,1.8,8.8,6.9,0.32,22.5,2,1.9,0.1,24,12,0.8,179.6,27.8,77.9
1,2.6,11,8.5,0.34,19.9,2.1,2,0.1,24,14,0.5,165,27.5,79
1.3,3.3,14.3,11,0.35,18.7,2.1,2,0.1,32,18,0.3,166.6,27.7,77.8
1.4,5,16.6,11.6,0.54,23.5,2,1.9,0.1,25,14,0.3,124.2,28,75.6
1.3,6.7,18.4,11.7,0.66,23.8,2.1,1.9,0.1,30,19,0.4,179.2,28.9,71.5
2,12.8,26.5,13.7,0.74,29.1,2.3,2,0.3,38,15,1.1,186.9,29.7,68
2.2,8.4,24.6,16.3,0.58,39.5,2.3,2,0.3,41,22,0.9,213.9,31.3,61.9
2.4,4.2,22.8,18.6,0.54,51.7,2.5,2,0.5,43,27,0.8,299.5,31.9,59.2
1.9,2.8,18.3,15.5,0.52,57.7,2.3,2,0.2,51,27,0.7,331.9,31.7,61
1.6,2,15.3,13.3,0.48,62.3,2.2,2,0.2,52,26,0.9,6.1,32.3,59.2
1.2,3.4,15.1,11.6,0.42,49.6,2.1,1.9,0.1,35,20,1.1,328.1,33.4,55.1
1.1,5.4,15,9.7,0.33,32.1,2,1.8,0.1,30,12,1.2,322.4,34.1,50.9
1.1,2.9,11.6,8.6,0.3,31.2,2,1.8,0.1,21,10,1,20.2,33.2,56.8
1.2,4,15.2,11.2,0.35,30,2.1,2,0.1,30,14,1,21.9,32.5,60.1
0.9,2.5,12.9,10.4,0.37,27.4,2,1.9,0.1,18,8,1.3,36.2,31.6,59.6
1,3.1,15.8,12.6,0.41,23.4,2,1.9,0.1,27,16,0.7,57.2,31.2,60.9
0.8,10.1,27.5,17.4,0.71,17.4,2.1,1.9,0.2,29,9,0.7,175.3,30.1,68.9
0.9,6.4,21.9,15.5,0.71,16.5,2.1,1.9,0.2,22,12,0.6,126.3,29.5,70.1
0.7,4.4,17.7,13.3,0.47,15.8,2.1,2,0.2,21,7,0.4,70.3,28.8,71.6
0.9,6,21.6,15.6,0.59,11.5,2.2,2,0.2,26,13,0.3,115.2,28.6,72.2
1,4.2,17.6,13.4,0.53,12.7,2.2,2.1,0.2,25,14,0.5,188.9,28.2,76
1.1,3.8,14.4,10.6,0.57,12.2,2,2,0.1,21,12,0.4,165.8,28,75.5
0.8,1.8,7.8,6.1,0.4,14,2.1,2,0.1,23,10,0.5,116.4,27.9,74.6
0.8,2,8.9,7,0.46,22.2,2.1,2,0.1,29,16,0.6,133.6,26.8,86.2
0.7,1.5,7.3,5.8,0.47,20.7,2.1,2,0.1,28,16,0.6,174.7,25.8,93.4
0.5,1.6,7.4,5.8,0.48,19.3,2.1,2,0.1,19,11,0.3,193.1,25.8,92.6
0.5,1.7,10.7,9,0.41,17.5,2,2,0.1,17,21,0.2,99.5,25.9,91.2
0.7,2.3,11.9,9.6,0.49,27.8,2.1,2,0.1,20,9,0.4,57.3,26.1,90.8
0.8,4.6,14.9,10.3,0.58,25.5,2.1,2,0.1,21,11,0.4,332.6,27.6,86
1.5,5.8,15.7,9.9,0.6,22.3,2.3,2.2,0.1,26,19,0.5,248.5,28.8,80
1.4,3.7,11.3,7.6,0.62,36.9,2.1,2,0.1,29,17,0.8,193,30,71
1.8,4.9,14.4,9.5,0.63,41.6,2.1,2,0.1,37,19,1.3,200.2,31.1,66.7
1.8,4.3,15.8,11.5,0.66,43.8,2.2,2.1,0.1,36,22,1,200,31.9,63.4
1.9,2.8,12.1,9.4,0.59,52.3,2.1,2,0.1,38,24,1.1,218.4,32.9,59.6
2.1,2.3,11.4,9.2,0.61,66.7,2.2,2.1,0.1,54,34,1.1,271.7,32.9,61.5
3.3,4.1,20.9,16.8,0.83,50.6,2.3,2.2,0.1,45,37,1.6,196.9,30.3,75.1
2,7.7,32.6,24.9,0.9,36.1,2.2,2.1,0.1,41,30,1.3,152.2,27.2,91.9
1.3,2,18.1,16.1,0.7,34.4,2,1.9,0.1,28,19,1.2,48.1,26.3,92.8
1.3,1.6,19,17.4,0.68,29.5,2.2,2,0.2,22,13,0.7,64.9,26.2,93.8
0.8,4.1,20.2,16.1,0.61,24.1,2.1,2,0.1,15,15,0.4,76.7,26.4,91.2
0.9,4.4,23.2,18.7,0.64,15.5,2.1,2,0.1,23,11,0.3,62.5,26.3,90.4
0.8,10.2,26.2,16,0.66,11.1,2.1,2,0.1,23,14,0.4,162,26.2,90.7
0.7,11.2,27.7,16.5,0.68,14.6,2.1,2,0.1,20,8,0.8,176.5,26,89.2
0.7,5.2,17.7,12.6,0.53,19.5,2,2,0.1,17,11,0.4,110.6,25.4,93.2
0.5,2.1,8.7,6.6,0.36,21,2,2,-,14,11,0.3,84.3,25.4,90.7
0.6,1.4,9.1,7.7,0.49,19.6,2,1.9,0.1,18,9,0.2,200.6,25.8,88
0.7,1.8,7.8,6,0.6,17.4,2,2,0.1,22,3,0.6,188.1,25.7,88.2
0.7,1.5,5.5,4,0.51,19.7,2,1.9,0.1,15,10,0.3,139.8,25.6,88.8
1.1,0.9,5.6,4.7,0.48,19.1,2.1,2,0.1,14,6,0.3,185.8,25.8,86.8
1.1,1.4,7.3,5.8,0.52,17.8,2.2,2.1,-,28,16,0.4,182.7,25.8,87.5
1.1,1.5,11.3,9.8,0.53,16.2,2.2,2.1,0.1,19,13,0.1,233.2,25.8,87.9
1.9,7.7,24.7,17,0.69,16.5,2.4,2.2,0.2,24,17,0.1,323.4,26.2,86.8
3,31.6,51.9,20.3,1.64,10.5,2.7,2.2,0.4,32,15,0.3,186,27.1,82.1
2.3,43.8,71.1,27.3,1.8,11.8,2.7,2.1,0.6,38,20,0.6,172.3,28.6,76.3
1.5,19.7,46.9,27.2,1,26.5,2.2,2,0.2,43,20,1,178.7,30.4,66
1.7,14.1,37.7,23.6,0.81,43.5,2.2,2,0.2,42,24,1.7,190.6,30.9,65.1
2,8.6,30.7,22.1,0.77,50.7,2.8,2.1,0.7,48,29,1.3,201.8,29.8,73.5
1.1,5.4,29.4,24.1,0.75,35.1,2.2,2,0.2,30,22,1,130.7,26.2,90.6
0.9,3.7,21,17.3,0.56,39.2,2.2,2,0.2,30,18,1.1,52.3,27.4,84.4
1.5,8.2,30.2,22,0.71,38,2.3,2,0.4,36,19,0.6,103.5,30.5,72.2
2.6,6,30.5,24.5,0.79,42.3,2.4,2,0.4,44,20,0.4,205.7,31.2,69.3
3.3,12.9,41.8,29,1.12,31.9,2.6,2,0.6,46,22,0.7,195.7,31.4,67.6
5,14,39.6,25.6,1.44,19.5,3.3,2.1,1.3,43,20,0.4,221.9,31.1,68.7
8.6,17.5,39.5,21.9,1.26,12.2,2.8,2,0.8,35,15,0.3,222.2,30.4,70.2
15.3,18,37.2,19.3,1.29,11.5,2.6,2.1,0.5,33,10,0.3,187.9,29.8,73.5
3.1,32.4,56.1,23.8,1.62,7.8,2.9,2.2,0.7,35,19,0.4,171,29.6,77
1.9,27.9,50.4,22.5,1.45,6.9,2.7,2.2,0.5,41,24,0.3,173.7,29.3,78.7
1.5,8.2,26,17.8,0.96,8.1,2.4,2.2,0.2,34,15,0.2,88.2,28.7,80.5
1.4,5.2,18.1,12.9,0.76,9.3,2.3,2.1,0.2,31,10,0.2,145.2,28.3,82.6
1.3,5,17.5,12.5,0.64,8.3,2.3,2.2,0.2,33,10,0.2,178.5,27.9,84.9
1.1,2,12.7,10.7,0.51,6.6,2.2,2.1,0.1,29,12,0.1,46.2,27.7,85.3
1,3.5,12.8,9.3,0.44,7.2,2.5,2.3,0.2,33,14,0.1,190.4,27.5,86.4
1,3.6,13.1,9.4,0.33,5.8,2.3,2.2,0.1,29,12,0.1,63.9,27.2,87
1,2.3,10.6,8.3,0.36,6.4,2.7,2.2,0.5,30,15,0.1,8.3,27.1,87
1.2,9,20,11,0.47,4.3,2.8,2.5,0.3,36,14,0.2,192.1,26.7,89.5
1.1,20.4,32.1,11.8,0.78,18.2,2.5,2.3,0.2,38,19,0.1,135.9,27.5,84.6
2.6,25.2,38.8,13.6,1.18,14.4,2.3,2.1,0.2,38,20,0.5,153.5,29.7,72.8
1.7,16.6,31.1,14.5,0.86,20.8,2.3,2,0.3,40,21,0.9,195.7,31.1,66.1
1.5,16.7,35.9,19.3,0.66,25,2.5,2.1,0.4,48,22,1.3,191.6,31.7,64.8
1.5,20.1,38.6,18.5,0.6,25.2,2.3,2,0.3,41,22,1.4,183.1,32.6,60.9
1.6,7.3,18.8,11.5,0.44,34.7,2.4,2,0.4,38,23,0.8,208.8,33.4,58.2
1.6,3.7,12.7,9.1,0.38,46.2,2.4,2,0.4,43,25,1.1,235.8,34,57.3
2.1,2.8,12.8,10,0.34,42.2,2.7,2,0.7,47,19,0.9,300.4,33.8,59.4
